ModelCrossSection,ModelRiver,ModelReach,Gague,Date,Time,W.S. Elev,Obs WS,Modeled Q,Obs Q
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,30 June 2014, 08:00,342.93,342.93,405100,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,1 July 2014, 08:00,343.00,342.93,405504,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,2 July 2014, 08:00,343.09,342.93,405555,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,3 July 2014, 08:00,343.18,343.03,407975,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,4 July 2014, 08:00,343.36,343.33,412211,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,5 July 2014, 08:00,343.61,343.43,417955,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,6 July 2014, 08:00,343.89,343.63,425626,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,7 July 2014, 08:00,344.40,343.73,439753,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,8 July 2014, 08:00,345.10,344.93,459982,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,9 July 2014, 08:00,345.70,346.03,476570,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,10 July 2014, 08:00,346.12,346.33,487450,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,11 July 2014, 08:00,346.60,346.93,498772,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,12 July 2014, 08:00,347.19,347.33,516218,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,13 July 2014, 08:00,347.60,347.33,525947,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,14 July 2014, 08:00,347.78,347.43,530343,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,15 June 2014, 08:00,341.40,342.73,361836,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,16 June 2014, 08:00,341.80,341.63,379877,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,17 June 2014, 08:00,341.61,339.43,377574,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,18 June 2014, 08:00,339.99,338.43,339898,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,19 June 2014, 08:00,338.84,338.13,313203,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,20 June 2014, 08:00,338.58,338.13,308154,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,21 June 2014, 08:00,338.42,336.33,304985,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,22 June 2014, 08:00,338.47,338.03,307874,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,23 June 2014, 08:00,339.01,339.33,319268,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,24 June 2014, 08:00,339.47,340.43,329278,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,25 June 2014, 08:00,340.19,341.13,344733,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,26 June 2014, 08:00,341.09,341.33,365618,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,27 June 2014, 08:00,341.91,341.73,383912,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,28 June 2014, 08:00,342.51,342.33,397181,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,29 June 2014, 08:00,342.80,342.63,403109,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,30 June 2014, 08:00,342.93,342.93,405100,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,1 July 2014, 08:00,343.00,342.93,405504,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,2 July 2014, 08:00,343.09,342.93,405555,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,3 July 2014, 08:00,343.18,343.03,407975,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,4 July 2014, 08:00,343.36,343.33,412211,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,5 July 2014, 08:00,343.61,343.43,417955,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,6 July 2014, 08:00,343.89,343.63,425626,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,7 July 2014, 08:00,344.40,343.73,439753,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,8 July 2014, 08:00,345.10,344.93,459982,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,9 July 2014, 08:00,345.70,346.03,476570,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,10 July 2014, 08:00,346.12,346.33,487450,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,11 July 2014, 08:00,346.60,346.93,498772,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,12 July 2014, 08:00,347.19,347.33,516218,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,13 July 2014, 08:00,347.60,347.33,525947,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,14 July 2014, 08:00,347.78,347.43,530343,
