ModelCrossSection,ModelRiver,ModelReach,Gague,Date,Time,W.S. Elev,Obs WS,Modeled Q,Obs Q
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,3 May 2013, 08:00,405.16,405.66,504071,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,4 May 2013, 08:00,404.36,406.36,489332,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,5 May 2013, 08:00,404.90,406.36,496572,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,6 May 2013, 08:00,405.82,406.06,509122,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,7 May 2013, 08:00,406.74,406.36,528162,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,8 May 2013, 08:00,407.08,406.66,552044,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,10 April 2013, 08:00,390.27,386.76,250320,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,11 April 2013, 08:00,392.56,389.16,285453,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,12 April 2013, 08:00,393.89,394.56,317384,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,13 April 2013, 08:00,397.65,397.66,387767,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,14 April 2013, 08:00,399.53,398.56,416237,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,15 April 2013, 08:00,399.21,397.66,404009,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,16 April 2013, 08:00,398.22,396.96,383951,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,17 April 2013, 08:00,397.95,398.36,386200,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,18 April 2013, 08:00,399.53,399.36,426214,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,19 April 2013, 08:00,400.55,402.36,454356,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,20 April 2013, 08:00,405.22,405.56,546471,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,21 April 2013, 08:00,408.50,407.36,612810,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,22 April 2013, 08:00,410.30,408.86,659256,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,23 April 2013, 08:00,410.80,409.56,685516,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,24 April 2013, 08:00,410.78,409.56,685975,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,25 April 2013, 08:00,410.68,409.96,678631,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,26 April 2013, 08:00,410.25,409.56,656920,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,27 April 2013, 08:00,409.41,408.76,622897,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,28 April 2013, 08:00,408.48,407.96,592544,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,29 April 2013, 08:00,407.71,407.56,566467,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,30 April 2013, 08:00,407.31,407.46,553315,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,1 May 2013, 08:00,406.77,407.36,537087,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,2 May 2013, 08:00,406.07,406.56,521798,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,3 May 2013, 08:00,405.16,405.66,504071,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,4 May 2013, 08:00,404.36,406.36,489332,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,5 May 2013, 08:00,404.90,406.36,496572,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,6 May 2013, 08:00,405.82,406.06,509122,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,7 May 2013, 08:00,406.74,406.36,528162,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,8 May 2013, 08:00,407.08,406.66,552044,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,10 April 2013, 08:00,390.27,386.76,250320,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,11 April 2013, 08:00,392.56,389.16,285453,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,12 April 2013, 08:00,393.89,394.56,317384,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,13 April 2013, 08:00,397.65,397.66,387767,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,14 April 2013, 08:00,399.53,398.56,416237,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,15 April 2013, 08:00,399.21,397.66,404009,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,16 April 2013, 08:00,398.22,396.96,383951,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,17 April 2013, 08:00,397.95,398.36,386200,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,18 April 2013, 08:00,399.53,399.36,426214,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,19 April 2013, 08:00,400.55,402.36,454356,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,20 April 2013, 08:00,405.22,405.56,546471,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,21 April 2013, 08:00,408.50,407.36,612810,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,22 April 2013, 08:00,410.30,408.86,659256,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,23 April 2013, 08:00,410.80,409.56,685516,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,24 April 2013, 08:00,410.78,409.56,685975,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,25 April 2013, 08:00,410.68,409.96,678631,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,26 April 2013, 08:00,410.25,409.56,656920,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,27 April 2013, 08:00,409.41,408.76,622897,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,28 April 2013, 08:00,408.48,407.96,592544,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,29 April 2013, 08:00,407.71,407.56,566467,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,30 April 2013, 08:00,407.31,407.46,553315,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,1 May 2013, 08:00,406.77,407.36,537087,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,2 May 2013, 08:00,406.07,406.56,521798,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,3 May 2013, 08:00,405.16,405.66,504071,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,4 May 2013, 08:00,404.36,406.36,489332,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,5 May 2013, 08:00,404.90,406.36,496572,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,6 May 2013, 08:00,405.82,406.06,509122,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,7 May 2013, 08:00,406.74,406.36,528162,
168.75,MISSISSIPPI,MISSOURI_MERAMEC,JEFFERSON_BARRACKS,8 May 2013, 08:00,407.08,406.66,552044,
