ModelCrossSection,ModelRiver,ModelReach,Gague,Date,Time,W.S. Elev,Obs WS,Modeled Q,Obs Q
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,2 July 2008, 08:00,388.56,390.90,732220,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,3 July 2008, 08:00,388.24,390.70,717765,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,4 July 2008, 08:00,387.64,390.30,690441,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,5 July 2008, 08:00,387.25,390.10,676026,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,6 July 2008, 08:00,386.77,389.90,654667,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,7 July 2008, 08:00,386.02,388.70,622227,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,8 July 2008, 08:00,384.72,386.20,576580,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,9 July 2008, 08:00,383.24,383.90,535403,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,28 May 2008, 08:00,377.58,378.00,431476,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,29 May 2008, 08:00,378.19,378.10,446478,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,30 May 2008, 08:00,377.21,376.90,415247,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,31 May 2008, 08:00,375.80,376.30,385828,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,1 June 2008, 08:00,374.74,376.50,369708,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,2 June 2008, 08:00,374.35,376.00,366404,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,3 June 2008, 08:00,374.49,375.70,372924,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,4 June 2008, 08:00,374.80,376.60,381645,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,5 June 2008, 08:00,375.35,377.90,398719,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,6 June 2008, 08:00,376.73,378.70,433621,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,7 June 2008, 08:00,378.45,380.00,473928,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,8 June 2008, 08:00,379.66,381.00,494097,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,9 June 2008, 08:00,380.53,381.20,506411,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,10 June 2008, 08:00,381.46,381.60,521078,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,11 June 2008, 08:00,382.46,382.20,540637,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,12 June 2008, 08:00,383.19,382.80,555438,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,13 June 2008, 08:00,383.66,383.50,567683,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,14 June 2008, 08:00,384.03,384.40,578858,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,15 June 2008, 08:00,384.34,385.10,588650,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,16 June 2008, 08:00,384.80,385.70,605524,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,17 June 2008, 08:00,385.61,385.90,636665,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,18 June 2008, 08:00,386.48,387.00,670061,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,19 June 2008, 08:00,387.20,387.70,694712,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,20 June 2008, 08:00,387.59,388.50,703794,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,21 June 2008, 08:00,387.66,388.90,701279,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,22 June 2008, 08:00,387.53,389.10,693083,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,23 June 2008, 08:00,387.62,389.20,701670,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,24 June 2008, 08:00,387.92,389.40,714251,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,25 June 2008, 08:00,388.28,389.50,727977,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,26 June 2008, 08:00,388.40,389.50,729456,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,27 June 2008, 08:00,388.35,389.70,726480,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,28 June 2008, 08:00,388.37,389.90,728380,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,29 June 2008, 08:00,388.49,390.20,733671,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,30 June 2008, 08:00,388.64,390.40,739062,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,1 July 2008, 08:00,388.70,390.70,739777,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,2 July 2008, 08:00,388.56,390.90,732220,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,3 July 2008, 08:00,388.24,390.70,717765,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,4 July 2008, 08:00,387.64,390.30,690441,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,5 July 2008, 08:00,387.25,390.10,676026,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,6 July 2008, 08:00,386.77,389.90,654667,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,7 July 2008, 08:00,386.02,388.70,622227,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,8 July 2008, 08:00,384.72,386.20,576580,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,9 July 2008, 08:00,383.24,383.90,535403,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,28 May 2008, 08:00,377.58,378.00,431476,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,29 May 2008, 08:00,378.19,378.10,446478,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,30 May 2008, 08:00,377.21,376.90,415247,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,31 May 2008, 08:00,375.80,376.30,385828,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,1 June 2008, 08:00,374.74,376.50,369708,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,2 June 2008, 08:00,374.35,376.00,366404,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,3 June 2008, 08:00,374.49,375.70,372924,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,4 June 2008, 08:00,374.80,376.60,381645,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,5 June 2008, 08:00,375.35,377.90,398719,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,6 June 2008, 08:00,376.73,378.70,433621,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,7 June 2008, 08:00,378.45,380.00,473928,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,8 June 2008, 08:00,379.66,381.00,494097,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,9 June 2008, 08:00,380.53,381.20,506411,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,10 June 2008, 08:00,381.46,381.60,521078,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,11 June 2008, 08:00,382.46,382.20,540637,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,12 June 2008, 08:00,383.19,382.80,555438,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,13 June 2008, 08:00,383.66,383.50,567683,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,14 June 2008, 08:00,384.03,384.40,578858,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,15 June 2008, 08:00,384.34,385.10,588650,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,16 June 2008, 08:00,384.80,385.70,605524,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,17 June 2008, 08:00,385.61,385.90,636665,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,18 June 2008, 08:00,386.48,387.00,670061,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,19 June 2008, 08:00,387.20,387.70,694712,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,20 June 2008, 08:00,387.59,388.50,703794,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,21 June 2008, 08:00,387.66,388.90,701279,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,22 June 2008, 08:00,387.53,389.10,693083,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,23 June 2008, 08:00,387.62,389.20,701670,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,24 June 2008, 08:00,387.92,389.40,714251,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,25 June 2008, 08:00,388.28,389.50,727977,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,26 June 2008, 08:00,388.40,389.50,729456,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,27 June 2008, 08:00,388.35,389.70,726480,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,28 June 2008, 08:00,388.37,389.90,728380,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,29 June 2008, 08:00,388.49,390.20,733671,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,30 June 2008, 08:00,388.64,390.40,739062,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,1 July 2008, 08:00,388.70,390.70,739777,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,2 July 2008, 08:00,388.56,390.90,732220,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,3 July 2008, 08:00,388.24,390.70,717765,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,4 July 2008, 08:00,387.64,390.30,690441,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,5 July 2008, 08:00,387.25,390.10,676026,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,6 July 2008, 08:00,386.77,389.90,654667,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,7 July 2008, 08:00,386.02,388.70,622227,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,8 July 2008, 08:00,384.72,386.20,576580,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,9 July 2008, 08:00,383.24,383.90,535403,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,28 May 2008, 08:00,377.58,378.00,431476,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,29 May 2008, 08:00,378.19,378.10,446478,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,30 May 2008, 08:00,377.21,376.90,415247,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,31 May 2008, 08:00,375.80,376.30,385828,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,1 June 2008, 08:00,374.74,376.50,369708,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,2 June 2008, 08:00,374.35,376.00,366404,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,3 June 2008, 08:00,374.49,375.70,372924,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,4 June 2008, 08:00,374.80,376.60,381645,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,5 June 2008, 08:00,375.35,377.90,398719,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,6 June 2008, 08:00,376.73,378.70,433621,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,7 June 2008, 08:00,378.45,380.00,473928,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,8 June 2008, 08:00,379.66,381.00,494097,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,9 June 2008, 08:00,380.53,381.20,506411,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,10 June 2008, 08:00,381.46,381.60,521078,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,11 June 2008, 08:00,382.46,382.20,540637,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,12 June 2008, 08:00,383.19,382.80,555438,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,13 June 2008, 08:00,383.66,383.50,567683,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,14 June 2008, 08:00,384.03,384.40,578858,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,15 June 2008, 08:00,384.34,385.10,588650,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,16 June 2008, 08:00,384.80,385.70,605524,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,17 June 2008, 08:00,385.61,385.90,636665,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,18 June 2008, 08:00,386.48,387.00,670061,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,19 June 2008, 08:00,387.20,387.70,694712,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,20 June 2008, 08:00,387.59,388.50,703794,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,21 June 2008, 08:00,387.66,388.90,701279,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,22 June 2008, 08:00,387.53,389.10,693083,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,23 June 2008, 08:00,387.62,389.20,701670,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,24 June 2008, 08:00,387.92,389.40,714251,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,25 June 2008, 08:00,388.28,389.50,727977,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,26 June 2008, 08:00,388.40,389.50,729456,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,27 June 2008, 08:00,388.35,389.70,726480,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,28 June 2008, 08:00,388.37,389.90,728380,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,29 June 2008, 08:00,388.49,390.20,733671,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,30 June 2008, 08:00,388.64,390.40,739062,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,1 July 2008, 08:00,388.70,390.70,739777,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,2 July 2008, 08:00,388.56,390.90,732220,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,3 July 2008, 08:00,388.24,390.70,717765,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,4 July 2008, 08:00,387.64,390.30,690441,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,5 July 2008, 08:00,387.25,390.10,676026,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,6 July 2008, 08:00,386.77,389.90,654667,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,7 July 2008, 08:00,386.02,388.70,622227,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,8 July 2008, 08:00,384.72,386.20,576580,
125.6,MISSISSIPPI,MERAMEC_KASKY,LITTLE_ROCK_LANDING,9 July 2008, 08:00,383.24,383.90,535403,
