ModelCrossSection,ModelRiver,ModelReach,Gague,Date,Time,W.S. Elev,Obs WS,Modeled Q,Obs Q
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,8 June 2008, 08:00,346.25,348.03,481984,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,9 June 2008, 08:00,347.04,348.43,501351,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,10 June 2008, 08:00,347.57,348.73,516213,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,11 June 2008, 08:00,347.98,349.33,525978,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,12 June 2008, 08:00,348.72,349.63,548787,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,13 June 2008, 08:00,349.30,350.03,566133,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,14 June 2008, 08:00,349.69,350.33,577850,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,15 June 2008, 08:00,349.97,350.63,587047,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,16 June 2008, 08:00,350.28,351.23,596775,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,17 June 2008, 08:00,350.82,351.93,613898,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,18 June 2008, 08:00,351.69,352.23,640496,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,19 June 2008, 08:00,352.66,352.43,671339,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,20 June 2008, 08:00,353.46,353.03,694686,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,21 June 2008, 08:00,353.90,353.43,705672,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,22 June 2008, 08:00,354.02,354.23,705978,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,23 June 2008, 08:00,354.00,355.03,704192,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,24 June 2008, 08:00,354.14,354.93,712517,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,25 June 2008, 08:00,354.37,354.93,724794,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,26 June 2008, 08:00,354.57,355.03,734759,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,27 June 2008, 08:00,354.62,355.03,735575,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,28 June 2008, 08:00,354.60,355.16,735205,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,29 June 2008, 08:00,354.65,355.33,737575,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,30 June 2008, 08:00,354.78,355.43,742219,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,1 July 2008, 08:00,354.92,355.53,746597,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,2 July 2008, 08:00,354.97,355.53,745502,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,3 July 2008, 08:00,354.86,355.43,737123,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,4 July 2008, 08:00,354.56,355.23,719605,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,5 July 2008, 08:00,354.16,355.13,702434,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,6 July 2008, 08:00,353.74,354.93,688051,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,7 July 2008, 08:00,353.15,354.53,666980,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,8 July 2008, 08:00,352.24,353.43,636138,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,9 July 2008, 08:00,351.05,351.93,593360,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,28 May 2008, 08:00,345.89,347.03,471132,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,29 May 2008, 08:00,345.99,346.43,474431,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,30 May 2008, 08:00,345.83,346.33,469362,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,31 May 2008, 08:00,344.83,345.83,444013,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,1 June 2008, 08:00,343.75,345.33,415208,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,2 June 2008, 08:00,343.08,344.73,399016,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,3 June 2008, 08:00,342.79,344.13,395289,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,4 June 2008, 08:00,342.80,343.83,398107,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,5 June 2008, 08:00,343.09,345.03,402238,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,6 June 2008, 08:00,343.87,345.23,418623,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,7 June 2008, 08:00,345.09,346.13,449987,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,8 June 2008, 08:00,346.25,348.03,481984,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,9 June 2008, 08:00,347.04,348.43,501351,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,10 June 2008, 08:00,347.57,348.73,516213,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,11 June 2008, 08:00,347.98,349.33,525978,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,12 June 2008, 08:00,348.72,349.63,548787,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,13 June 2008, 08:00,349.30,350.03,566133,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,14 June 2008, 08:00,349.69,350.33,577850,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,15 June 2008, 08:00,349.97,350.63,587047,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,16 June 2008, 08:00,350.28,351.23,596775,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,17 June 2008, 08:00,350.82,351.93,613898,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,18 June 2008, 08:00,351.69,352.23,640496,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,19 June 2008, 08:00,352.66,352.43,671339,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,20 June 2008, 08:00,353.46,353.03,694686,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,21 June 2008, 08:00,353.90,353.43,705672,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,22 June 2008, 08:00,354.02,354.23,705978,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,23 June 2008, 08:00,354.00,355.03,704192,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,24 June 2008, 08:00,354.14,354.93,712517,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,25 June 2008, 08:00,354.37,354.93,724794,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,26 June 2008, 08:00,354.57,355.03,734759,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,27 June 2008, 08:00,354.62,355.03,735575,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,28 June 2008, 08:00,354.60,355.16,735205,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,29 June 2008, 08:00,354.65,355.33,737575,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,30 June 2008, 08:00,354.78,355.43,742219,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,1 July 2008, 08:00,354.92,355.53,746597,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,2 July 2008, 08:00,354.97,355.53,745502,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,3 July 2008, 08:00,354.86,355.43,737123,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,4 July 2008, 08:00,354.56,355.23,719605,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,5 July 2008, 08:00,354.16,355.13,702434,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,6 July 2008, 08:00,353.74,354.93,688051,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,7 July 2008, 08:00,353.15,354.53,666980,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,8 July 2008, 08:00,352.24,353.43,636138,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,9 July 2008, 08:00,351.05,351.93,593360,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,28 May 2008, 08:00,345.89,347.03,471132,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,29 May 2008, 08:00,345.99,346.43,474431,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,30 May 2008, 08:00,345.83,346.33,469362,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,31 May 2008, 08:00,344.83,345.83,444013,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,1 June 2008, 08:00,343.75,345.33,415208,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,2 June 2008, 08:00,343.08,344.73,399016,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,3 June 2008, 08:00,342.79,344.13,395289,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,4 June 2008, 08:00,342.80,343.83,398107,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,5 June 2008, 08:00,343.09,345.03,402238,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,6 June 2008, 08:00,343.87,345.23,418623,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,7 June 2008, 08:00,345.09,346.13,449987,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,8 June 2008, 08:00,346.25,348.03,481984,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,9 June 2008, 08:00,347.04,348.43,501351,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,10 June 2008, 08:00,347.57,348.73,516213,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,11 June 2008, 08:00,347.98,349.33,525978,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,12 June 2008, 08:00,348.72,349.63,548787,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,13 June 2008, 08:00,349.30,350.03,566133,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,14 June 2008, 08:00,349.69,350.33,577850,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,15 June 2008, 08:00,349.97,350.63,587047,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,16 June 2008, 08:00,350.28,351.23,596775,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,17 June 2008, 08:00,350.82,351.93,613898,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,18 June 2008, 08:00,351.69,352.23,640496,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,19 June 2008, 08:00,352.66,352.43,671339,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,20 June 2008, 08:00,353.46,353.03,694686,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,21 June 2008, 08:00,353.90,353.43,705672,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,22 June 2008, 08:00,354.02,354.23,705978,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,23 June 2008, 08:00,354.00,355.03,704192,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,24 June 2008, 08:00,354.14,354.93,712517,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,25 June 2008, 08:00,354.37,354.93,724794,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,26 June 2008, 08:00,354.57,355.03,734759,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,27 June 2008, 08:00,354.62,355.03,735575,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,28 June 2008, 08:00,354.60,355.16,735205,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,29 June 2008, 08:00,354.65,355.33,737575,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,30 June 2008, 08:00,354.78,355.43,742219,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,1 July 2008, 08:00,354.92,355.53,746597,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,2 July 2008, 08:00,354.97,355.53,745502,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,3 July 2008, 08:00,354.86,355.43,737123,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,4 July 2008, 08:00,354.56,355.23,719605,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,5 July 2008, 08:00,354.16,355.13,702434,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,6 July 2008, 08:00,353.74,354.93,688051,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,7 July 2008, 08:00,353.15,354.53,666980,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,8 July 2008, 08:00,352.24,353.43,636138,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,9 July 2008, 08:00,351.05,351.93,593360,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,28 May 2008, 08:00,345.89,347.03,471132,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,29 May 2008, 08:00,345.99,346.43,474431,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,30 May 2008, 08:00,345.83,346.33,469362,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,31 May 2008, 08:00,344.83,345.83,444013,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,1 June 2008, 08:00,343.75,345.33,415208,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,2 June 2008, 08:00,343.08,344.73,399016,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,3 June 2008, 08:00,342.79,344.13,395289,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,4 June 2008, 08:00,342.80,343.83,398107,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,5 June 2008, 08:00,343.09,345.03,402238,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,6 June 2008, 08:00,343.87,345.23,418623,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,7 June 2008, 08:00,345.09,346.13,449987,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,8 June 2008, 08:00,346.25,348.03,481984,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,9 June 2008, 08:00,347.04,348.43,501351,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,10 June 2008, 08:00,347.57,348.73,516213,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,11 June 2008, 08:00,347.98,349.33,525978,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,12 June 2008, 08:00,348.72,349.63,548787,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,13 June 2008, 08:00,349.30,350.03,566133,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,14 June 2008, 08:00,349.69,350.33,577850,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,15 June 2008, 08:00,349.97,350.63,587047,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,16 June 2008, 08:00,350.28,351.23,596775,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,17 June 2008, 08:00,350.82,351.93,613898,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,18 June 2008, 08:00,351.69,352.23,640496,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,19 June 2008, 08:00,352.66,352.43,671339,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,20 June 2008, 08:00,353.46,353.03,694686,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,21 June 2008, 08:00,353.90,353.43,705672,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,22 June 2008, 08:00,354.02,354.23,705978,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,23 June 2008, 08:00,354.00,355.03,704192,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,24 June 2008, 08:00,354.14,354.93,712517,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,25 June 2008, 08:00,354.37,354.93,724794,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,26 June 2008, 08:00,354.57,355.03,734759,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,27 June 2008, 08:00,354.62,355.03,735575,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,28 June 2008, 08:00,354.60,355.16,735205,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,29 June 2008, 08:00,354.65,355.33,737575,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,30 June 2008, 08:00,354.78,355.43,742219,
66.3,MISSISSIPPI,BIG MUDDY_OHIO,MOCCASIN_SPRINGS,1 July 2008, 08:00,354.92,355.53,746597,
